Country/Region,Province/State,Date,Confirmed,Recovered,Deaths,Continents
Panama,Others,2020-03-10,1,0,0,North America
Panama,Others,2020-03-11,8,0,1,North America
Panama,Others,2020-03-12,11,0,1,North America
Panama,Others,2020-03-13,27,0,1,North America
Panama,Others,2020-03-14,36,0,1,North America
Panama,Others,2020-03-15,43,0,1,North America
Panama,Others,2020-03-16,55,0,1,North America
Panama,Others,2020-03-17,69,0,1,North America
Panama,Others,2020-03-18,86,0,1,North America
Panama,Others,2020-03-19,109,0,1,North America
Panama,Others,2020-03-20,137,0,1,North America
Panama,Others,2020-03-21,200,0,1,North America
Panama,Others,2020-03-22,313,1,3,North America
Panama,Others,2020-03-23,313,1,3,North America
Panama,Others,2020-03-24,345,1,6,North America
Panama,Others,2020-03-25,443,1,8,North America
Panama,Others,2020-03-26,558,2,8,North America
Panama,Others,2020-03-27,674,2,9,North America
Panama,Others,2020-03-28,786,2,14,North America
Panama,Others,2020-03-29,901,4,17,North America
Panama,Others,2020-03-30,989,4,24,North America
Panama,Others,2020-03-31,1181,9,30,North America
Panama,Others,2020-04-01,1181,9,30,North America
Panama,Others,2020-04-02,1317,9,32,North America
Panama,Others,2020-04-03,1475,10,37,North America
Panama,Others,2020-04-04,1673,13,41,North America
Panama,Others,2020-04-05,1801,13,46,North America
Panama,Others,2020-04-06,1988,13,54,North America
Panama,Others,2020-04-07,2100,14,55,North America
Panama,Others,2020-04-08,2249,16,59,North America
Panama,Others,2020-04-09,2528,16,63,North America
Panama,Others,2020-04-10,2752,16,66,North America
Papua New Guinea,Others,2020-03-20,1,0,0,Australia
Papua New Guinea,Others,2020-03-21,1,0,0,Australia
Papua New Guinea,Others,2020-03-22,1,0,0,Australia
Papua New Guinea,Others,2020-03-23,1,0,0,Australia
Papua New Guinea,Others,2020-03-24,1,0,0,Australia
Papua New Guinea,Others,2020-03-25,1,0,0,Australia
Papua New Guinea,Others,2020-03-26,1,0,0,Australia
Papua New Guinea,Others,2020-03-27,1,0,0,Australia
Papua New Guinea,Others,2020-03-28,1,0,0,Australia
Papua New Guinea,Others,2020-03-29,1,0,0,Australia
Papua New Guinea,Others,2020-03-30,1,0,0,Australia
Papua New Guinea,Others,2020-03-31,1,0,0,Australia
Papua New Guinea,Others,2020-04-01,1,0,0,Australia
Papua New Guinea,Others,2020-04-02,1,0,0,Australia
Papua New Guinea,Others,2020-04-03,1,0,0,Australia
Papua New Guinea,Others,2020-04-04,1,0,0,Australia
Papua New Guinea,Others,2020-04-05,1,0,0,Australia
Papua New Guinea,Others,2020-04-06,2,0,0,Australia
Papua New Guinea,Others,2020-04-07,2,0,0,Australia
Papua New Guinea,Others,2020-04-08,2,0,0,Australia
Papua New Guinea,Others,2020-04-09,2,0,0,Australia
Papua New Guinea,Others,2020-04-10,2,0,0,Australia
Paraguay,Others,2020-03-08,1,0,0,South America
Paraguay,Others,2020-03-09,1,0,0,South America
Paraguay,Others,2020-03-10,1,0,0,South America
Paraguay,Others,2020-03-11,5,0,0,South America
Paraguay,Others,2020-03-12,5,0,0,South America
Paraguay,Others,2020-03-13,6,0,0,South America
Paraguay,Others,2020-03-14,6,0,0,South America
Paraguay,Others,2020-03-15,6,0,0,South America
Paraguay,Others,2020-03-16,8,0,0,South America
Paraguay,Others,2020-03-17,9,0,0,South America
Paraguay,Others,2020-03-18,11,0,0,South America
Paraguay,Others,2020-03-19,11,0,0,South America
Paraguay,Others,2020-03-20,13,0,0,South America
Paraguay,Others,2020-03-21,18,0,1,South America
Paraguay,Others,2020-03-22,22,0,1,South America
Paraguay,Others,2020-03-23,22,0,1,South America
Paraguay,Others,2020-03-24,27,0,2,South America
Paraguay,Others,2020-03-25,37,0,3,South America
Paraguay,Others,2020-03-26,41,0,3,South America
Paraguay,Others,2020-03-27,52,1,3,South America
Paraguay,Others,2020-03-28,56,1,3,South America
Paraguay,Others,2020-03-29,59,1,3,South America
Paraguay,Others,2020-03-30,64,1,3,South America
Paraguay,Others,2020-03-31,65,1,3,South America
Paraguay,Others,2020-04-01,69,1,3,South America
Paraguay,Others,2020-04-02,77,2,3,South America
Paraguay,Others,2020-04-03,92,6,3,South America
Paraguay,Others,2020-04-04,96,12,3,South America
Paraguay,Others,2020-04-05,104,12,3,South America
Paraguay,Others,2020-04-06,113,12,5,South America
Paraguay,Others,2020-04-07,115,15,5,South America
Paraguay,Others,2020-04-08,119,15,5,South America
Paraguay,Others,2020-04-09,124,18,5,South America
Paraguay,Others,2020-04-10,129,18,6,South America
Peru,Others,2020-03-06,1,0,0,South America
Peru,Others,2020-03-07,1,0,0,South America
Peru,Others,2020-03-08,6,0,0,South America
Peru,Others,2020-03-09,7,0,0,South America
Peru,Others,2020-03-10,11,0,0,South America
Peru,Others,2020-03-11,11,0,0,South America
Peru,Others,2020-03-12,15,0,0,South America
Peru,Others,2020-03-13,28,0,0,South America
Peru,Others,2020-03-14,38,0,0,South America
Peru,Others,2020-03-15,43,0,0,South America
Peru,Others,2020-03-16,86,0,0,South America
Peru,Others,2020-03-17,117,1,0,South America
Peru,Others,2020-03-18,145,1,0,South America
Peru,Others,2020-03-19,234,1,0,South America
Peru,Others,2020-03-20,234,1,3,South America
Peru,Others,2020-03-21,318,1,5,South America
Peru,Others,2020-03-22,363,1,5,South America
Peru,Others,2020-03-23,395,1,5,South America
Peru,Others,2020-03-24,416,1,7,South America
Peru,Others,2020-03-25,480,1,9,South America
Peru,Others,2020-03-26,580,14,9,South America
Peru,Others,2020-03-27,635,16,11,South America
Peru,Others,2020-03-28,671,16,16,South America
Peru,Others,2020-03-29,852,16,18,South America
Peru,Others,2020-03-30,950,53,24,South America
Peru,Others,2020-03-31,1065,394,30,South America
Peru,Others,2020-04-01,1323,394,38,South America
Peru,Others,2020-04-02,1414,537,55,South America
Peru,Others,2020-04-03,1595,537,61,South America
Peru,Others,2020-04-04,1746,914,73,South America
Peru,Others,2020-04-05,2281,989,83,South America
Peru,Others,2020-04-06,2561,997,92,South America
Peru,Others,2020-04-07,2954,1301,107,South America
Peru,Others,2020-04-08,4342,1333,121,South America
Peru,Others,2020-04-09,5256,1438,138,South America
Peru,Others,2020-04-10,5897,1569,169,South America
Philippines,Others,2020-01-23,0,0,0,Asia
Philippines,Others,2020-01-30,1,0,0,Asia
Philippines,Others,2020-01-31,1,0,0,Asia
Philippines,Others,2020-02-01,1,0,0,Asia
Philippines,Others,2020-02-02,2,0,1,Asia
Philippines,Others,2020-02-03,2,0,1,Asia
Philippines,Others,2020-02-04,2,0,1,Asia
Philippines,Others,2020-02-05,2,0,1,Asia
Philippines,Others,2020-02-06,2,0,1,Asia
Philippines,Others,2020-02-07,3,0,1,Asia
Philippines,Others,2020-02-08,3,0,1,Asia
Philippines,Others,2020-02-09,3,0,1,Asia
Philippines,Others,2020-02-10,3,0,1,Asia
Philippines,Others,2020-02-11,3,0,1,Asia
Philippines,Others,2020-02-12,3,1,1,Asia
Philippines,Others,2020-02-13,3,1,1,Asia
Philippines,Others,2020-02-14,3,1,1,Asia
Philippines,Others,2020-02-15,3,1,1,Asia
Philippines,Others,2020-02-16,3,1,1,Asia
Philippines,Others,2020-02-17,3,1,1,Asia
Philippines,Others,2020-02-18,3,1,1,Asia
Philippines,Others,2020-02-19,3,1,1,Asia
Philippines,Others,2020-02-20,3,1,1,Asia
Philippines,Others,2020-02-21,3,1,1,Asia
Philippines,Others,2020-02-22,3,1,1,Asia
Philippines,Others,2020-02-23,3,1,1,Asia
Philippines,Others,2020-02-24,3,1,1,Asia
Philippines,Others,2020-02-25,3,1,1,Asia
Philippines,Others,2020-02-26,3,1,1,Asia
Philippines,Others,2020-02-27,3,1,1,Asia
Philippines,Others,2020-02-28,3,1,1,Asia
Philippines,Others,2020-02-29,3,1,1,Asia
Philippines,Others,2020-03-01,3,1,1,Asia
Philippines,Others,2020-03-02,3,1,1,Asia
Philippines,Others,2020-03-03,3,1,1,Asia
Philippines,Others,2020-03-04,3,1,1,Asia
Philippines,Others,2020-03-05,3,1,1,Asia
Philippines,Others,2020-03-06,5,1,1,Asia
Philippines,Others,2020-03-07,6,1,1,Asia
Philippines,Others,2020-03-08,10,1,1,Asia
Philippines,Others,2020-03-09,20,1,1,Asia
Philippines,Others,2020-03-10,33,2,1,Asia
Philippines,Others,2020-03-11,49,2,1,Asia
Philippines,Others,2020-03-12,52,2,2,Asia
Philippines,Others,2020-03-13,64,2,5,Asia
Philippines,Others,2020-03-14,111,2,8,Asia
Philippines,Others,2020-03-15,140,2,11,Asia
Philippines,Others,2020-03-16,142,2,12,Asia
Philippines,Others,2020-03-17,187,5,12,Asia
Philippines,Others,2020-03-18,202,5,19,Asia
Philippines,Others,2020-03-19,217,8,17,Asia
Philippines,Others,2020-03-20,230,8,18,Asia
Philippines,Others,2020-03-21,307,13,19,Asia
Philippines,Others,2020-03-22,380,15,25,Asia
Philippines,Others,2020-03-23,462,18,33,Asia
Philippines,Others,2020-03-24,552,20,35,Asia
Philippines,Others,2020-03-25,636,26,38,Asia
Philippines,Others,2020-03-26,707,28,45,Asia
Philippines,Others,2020-03-27,803,31,54,Asia
Philippines,Others,2020-03-28,1075,35,68,Asia
Philippines,Others,2020-03-29,1418,42,71,Asia
Philippines,Others,2020-03-30,1546,42,78,Asia
Philippines,Others,2020-03-31,2084,49,88,Asia
Philippines,Others,2020-04-01,2311,50,96,Asia
Philippines,Others,2020-04-02,2633,51,107,Asia
Philippines,Others,2020-04-03,3018,52,136,Asia
Philippines,Others,2020-04-04,3094,57,144,Asia
Philippines,Others,2020-04-05,3246,64,152,Asia
Philippines,Others,2020-04-06,3660,73,163,Asia
Philippines,Others,2020-04-07,3764,84,177,Asia
Philippines,Others,2020-04-08,3870,96,182,Asia
Philippines,Others,2020-04-09,4076,124,203,Asia
Philippines,Others,2020-04-10,4195,140,221,Asia
Poland,Others,2020-03-04,1,0,0,Europe
Poland,Others,2020-03-05,1,0,0,Europe
Poland,Others,2020-03-06,5,0,0,Europe
Poland,Others,2020-03-07,5,0,0,Europe
Poland,Others,2020-03-08,11,0,0,Europe
Poland,Others,2020-03-09,16,0,0,Europe
Poland,Others,2020-03-10,22,0,0,Europe
Poland,Others,2020-03-11,31,0,0,Europe
Poland,Others,2020-03-12,49,0,1,Europe
Poland,Others,2020-03-13,68,0,2,Europe
Poland,Others,2020-03-14,103,0,3,Europe
Poland,Others,2020-03-15,119,0,3,Europe
Poland,Others,2020-03-16,177,13,4,Europe
Poland,Others,2020-03-17,238,13,5,Europe
Poland,Others,2020-03-18,251,13,5,Europe
Poland,Others,2020-03-19,355,1,5,Europe
Poland,Others,2020-03-20,425,1,5,Europe
Poland,Others,2020-03-21,536,1,5,Europe
Poland,Others,2020-03-22,634,13,7,Europe
Poland,Others,2020-03-23,749,13,8,Europe
Poland,Others,2020-03-24,901,1,10,Europe
Poland,Others,2020-03-25,1051,7,14,Europe
Poland,Others,2020-03-26,1221,7,16,Europe
Poland,Others,2020-03-27,1389,7,16,Europe
Poland,Others,2020-03-28,1638,7,18,Europe
Poland,Others,2020-03-29,1862,7,22,Europe
Poland,Others,2020-03-30,2055,7,31,Europe
Poland,Others,2020-03-31,2311,7,33,Europe
Poland,Others,2020-04-01,2554,47,43,Europe
Poland,Others,2020-04-02,2946,56,57,Europe
Poland,Others,2020-04-03,3383,56,71,Europe
Poland,Others,2020-04-04,3627,116,79,Europe
Poland,Others,2020-04-05,4102,134,94,Europe
Poland,Others,2020-04-06,4413,162,107,Europe
Poland,Others,2020-04-07,4848,191,129,Europe
Poland,Others,2020-04-08,5205,222,159,Europe
Poland,Others,2020-04-09,5575,284,174,Europe
Poland,Others,2020-04-10,5955,318,181,Europe
Portugal,Others,2020-03-02,2,0,0,Europe
Portugal,Others,2020-03-03,2,0,0,Europe
Portugal,Others,2020-03-04,5,0,0,Europe
Portugal,Others,2020-03-05,8,0,0,Europe
Portugal,Others,2020-03-06,13,0,0,Europe
Portugal,Others,2020-03-07,20,0,0,Europe
Portugal,Others,2020-03-08,30,0,0,Europe
Portugal,Others,2020-03-09,30,0,0,Europe
Portugal,Others,2020-03-10,41,0,0,Europe
Portugal,Others,2020-03-11,59,0,0,Europe
Portugal,Others,2020-03-12,59,0,0,Europe
Portugal,Others,2020-03-13,112,1,0,Europe
Portugal,Others,2020-03-14,169,2,0,Europe
Portugal,Others,2020-03-15,245,2,0,Europe
Portugal,Others,2020-03-16,331,3,0,Europe
Portugal,Others,2020-03-17,448,3,1,Europe
Portugal,Others,2020-03-18,448,3,2,Europe
Portugal,Others,2020-03-19,785,3,3,Europe
Portugal,Others,2020-03-20,1020,5,6,Europe
Portugal,Others,2020-03-21,1280,5,12,Europe
Portugal,Others,2020-03-22,1600,5,14,Europe
Portugal,Others,2020-03-23,2060,14,23,Europe
Portugal,Others,2020-03-24,2362,22,33,Europe
Portugal,Others,2020-03-25,2995,22,43,Europe
Portugal,Others,2020-03-26,3544,43,60,Europe
Portugal,Others,2020-03-27,4268,43,76,Europe
Portugal,Others,2020-03-28,5170,43,100,Europe
Portugal,Others,2020-03-29,5962,43,119,Europe
Portugal,Others,2020-03-30,6408,43,140,Europe
Portugal,Others,2020-03-31,7443,43,160,Europe
Portugal,Others,2020-04-01,8251,43,187,Europe
Portugal,Others,2020-04-02,9034,68,209,Europe
Portugal,Others,2020-04-03,9886,68,246,Europe
Portugal,Others,2020-04-04,10524,75,266,Europe
Portugal,Others,2020-04-05,11278,75,295,Europe
Portugal,Others,2020-04-06,11730,140,311,Europe
Portugal,Others,2020-04-07,12442,184,345,Europe
Portugal,Others,2020-04-08,13141,196,380,Europe
Portugal,Others,2020-04-09,13956,205,409,Europe
Portugal,Others,2020-04-10,15472,233,435,Europe
Puerto Rico,Others,2020-03-16,3,0,0,North America
Puerto Rico,Others,2020-03-17,0,0,0,North America
Puerto Rico,Others,2020-03-18,0,0,0,North America
Puerto Rico,Others,2020-03-19,0,0,0,North America
Puerto Rico,Others,2020-03-20,0,0,0,North America
Puerto Rico,Others,2020-03-21,0,0,0,North America
Qatar,Others,2020-02-29,1,0,0,Asia
Qatar,Others,2020-03-01,3,0,0,Asia
Qatar,Others,2020-03-02,3,0,0,Asia
Qatar,Others,2020-03-03,7,0,0,Asia
Qatar,Others,2020-03-04,8,0,0,Asia
Qatar,Others,2020-03-05,8,0,0,Asia
Qatar,Others,2020-03-06,8,0,0,Asia
Qatar,Others,2020-03-07,8,0,0,Asia
Qatar,Others,2020-03-08,15,0,0,Asia
Qatar,Others,2020-03-09,18,0,0,Asia
Qatar,Others,2020-03-10,24,0,0,Asia
Qatar,Others,2020-03-11,262,0,0,Asia
Qatar,Others,2020-03-12,262,0,0,Asia
Qatar,Others,2020-03-13,320,0,0,Asia
Qatar,Others,2020-03-14,337,4,0,Asia
Qatar,Others,2020-03-15,401,4,0,Asia
Qatar,Others,2020-03-16,439,4,0,Asia
Qatar,Others,2020-03-17,439,4,0,Asia
Qatar,Others,2020-03-18,452,4,0,Asia
Qatar,Others,2020-03-19,460,4,0,Asia
Qatar,Others,2020-03-20,470,10,0,Asia
Qatar,Others,2020-03-21,481,27,0,Asia
Qatar,Others,2020-03-22,494,33,0,Asia
Qatar,Others,2020-03-23,501,33,0,Asia
Qatar,Others,2020-03-24,526,41,0,Asia
Qatar,Others,2020-03-25,537,41,0,Asia
Qatar,Others,2020-03-26,549,43,0,Asia
Qatar,Others,2020-03-27,562,43,0,Asia
Qatar,Others,2020-03-28,590,45,1,Asia
Qatar,Others,2020-03-29,634,48,1,Asia
Qatar,Others,2020-03-30,693,51,1,Asia
Qatar,Others,2020-03-31,781,62,2,Asia
Qatar,Others,2020-04-01,835,71,2,Asia
Qatar,Others,2020-04-02,949,72,3,Asia
Qatar,Others,2020-04-03,1075,93,3,Asia
Qatar,Others,2020-04-04,1325,109,3,Asia
Qatar,Others,2020-04-05,1604,123,4,Asia
Qatar,Others,2020-04-06,1832,131,4,Asia
Qatar,Others,2020-04-07,2057,150,6,Asia
Qatar,Others,2020-04-08,2210,178,6,Asia
Qatar,Others,2020-04-09,2376,206,6,Asia
Qatar,Others,2020-04-10,2512,227,6,Asia
Reunion,Others,2020-03-11,1,0,0,Africa
Reunion,Others,2020-03-12,1,0,0,Africa
Reunion,Others,2020-03-13,5,0,0,Africa
Reunion,Others,2020-03-14,6,0,0,Africa
Reunion,Others,2020-03-15,7,0,0,Africa
Reunion,Others,2020-03-16,9,0,0,Africa
Reunion,Others,2020-03-17,9,0,0,Africa
Reunion,Others,2020-03-18,12,0,0,Africa
Reunion,Others,2020-03-19,14,0,0,Africa
Reunion,Others,2020-03-20,28,0,0,Africa
Reunion,Others,2020-03-21,45,0,0,Africa
Romania,Others,2020-02-26,1,0,0,Europe
Romania,Others,2020-02-27,1,0,0,Europe
Romania,Others,2020-02-28,3,0,0,Europe
Romania,Others,2020-02-29,3,0,0,Europe
Romania,Others,2020-03-01,3,0,0,Europe
Romania,Others,2020-03-02,3,0,0,Europe
Romania,Others,2020-03-03,3,0,0,Europe
Romania,Others,2020-03-04,4,1,0,Europe
Romania,Others,2020-03-05,6,1,0,Europe
Romania,Others,2020-03-06,9,1,0,Europe
Romania,Others,2020-03-07,9,3,0,Europe
Romania,Others,2020-03-08,15,3,0,Europe
Romania,Others,2020-03-09,15,3,0,Europe
Romania,Others,2020-03-10,25,3,0,Europe
Romania,Others,2020-03-11,45,6,0,Europe
Romania,Others,2020-03-12,49,6,0,Europe
Romania,Others,2020-03-13,89,7,0,Europe
Romania,Others,2020-03-14,123,9,0,Europe
Romania,Others,2020-03-15,131,9,0,Europe
Romania,Others,2020-03-16,158,9,0,Europe
Romania,Others,2020-03-17,184,16,0,Europe
Romania,Others,2020-03-18,260,19,0,Europe
Romania,Others,2020-03-19,277,25,0,Europe
Romania,Others,2020-03-20,308,25,0,Europe
Romania,Others,2020-03-21,367,52,0,Europe
Romania,Others,2020-03-22,433,64,3,Europe
Romania,Others,2020-03-23,576,73,7,Europe
Romania,Others,2020-03-24,794,79,11,Europe
Romania,Others,2020-03-25,906,86,17,Europe
Romania,Others,2020-03-26,1029,94,23,Europe
Romania,Others,2020-03-27,1292,115,26,Europe
Romania,Others,2020-03-28,1452,139,37,Europe
Romania,Others,2020-03-29,1815,206,43,Europe
Romania,Others,2020-03-30,2109,209,65,Europe
Romania,Others,2020-03-31,2245,220,82,Europe
Romania,Others,2020-04-01,2460,252,92,Europe
Romania,Others,2020-04-02,2738,267,115,Europe
Romania,Others,2020-04-03,3183,283,133,Europe
Romania,Others,2020-04-04,3613,329,146,Europe
Romania,Others,2020-04-05,3864,374,151,Europe
Romania,Others,2020-04-06,4057,406,176,Europe
Romania,Others,2020-04-07,4417,460,197,Europe
Romania,Others,2020-04-08,4761,528,220,Europe
Romania,Others,2020-04-09,5202,647,248,Europe
Romania,Others,2020-04-10,5467,729,270,Europe
Russia,Others,2020-01-31,2,0,0,Asia
Russia,Others,2020-02-01,2,0,0,Asia
Russia,Others,2020-02-02,2,0,0,Asia
Russia,Others,2020-02-03,2,0,0,Asia
Russia,Others,2020-02-04,2,0,0,Asia
Russia,Others,2020-02-05,2,0,0,Asia
Russia,Others,2020-02-06,2,0,0,Asia
Russia,Others,2020-02-07,2,0,0,Asia
Russia,Others,2020-02-08,2,0,0,Asia
Russia,Others,2020-02-09,2,0,0,Asia
Russia,Others,2020-02-10,2,0,0,Asia
Russia,Others,2020-02-11,2,0,0,Asia
Russia,Others,2020-02-12,2,2,0,Asia
Russia,Others,2020-02-13,2,2,0,Asia
Russia,Others,2020-02-14,2,2,0,Asia
Russia,Others,2020-02-15,2,2,0,Asia
Russia,Others,2020-02-16,2,2,0,Asia
Russia,Others,2020-02-17,2,2,0,Asia
Russia,Others,2020-02-18,2,2,0,Asia
Russia,Others,2020-02-19,2,2,0,Asia
Russia,Others,2020-02-20,2,2,0,Asia
Russia,Others,2020-02-21,2,2,0,Asia
Russia,Others,2020-02-22,2,2,0,Asia
Russia,Others,2020-02-23,2,2,0,Asia
Russia,Others,2020-02-24,2,2,0,Asia
Russia,Others,2020-02-25,2,2,0,Asia
Russia,Others,2020-02-26,2,2,0,Asia
Russia,Others,2020-02-27,2,2,0,Asia
Russia,Others,2020-02-28,2,2,0,Asia
Russia,Others,2020-02-29,2,2,0,Asia
Russia,Others,2020-03-01,2,2,0,Asia
Russia,Others,2020-03-02,3,2,0,Asia
Russia,Others,2020-03-03,3,2,0,Asia
Russia,Others,2020-03-04,3,2,0,Asia
Russia,Others,2020-03-05,4,2,0,Asia
Russia,Others,2020-03-06,13,2,0,Asia
Russia,Others,2020-03-07,13,2,0,Asia
Russia,Others,2020-03-08,17,3,0,Asia
Russia,Others,2020-03-09,17,3,0,Asia
Russia,Others,2020-03-10,10,3,0,Asia
Russia,Others,2020-03-11,20,3,0,Asia
Russia,Others,2020-03-12,28,3,0,Asia
Russia,Others,2020-03-13,45,3,0,Asia
Russia,Others,2020-03-14,59,8,0,Asia
Russia,Others,2020-03-15,63,8,0,Asia
Russia,Others,2020-03-16,90,8,0,Asia
Russia,Others,2020-03-17,114,8,0,Asia
Russia,Others,2020-03-18,147,8,0,Asia
Russia,Others,2020-03-19,199,9,1,Asia
Russia,Others,2020-03-20,253,9,1,Asia
Russia,Others,2020-03-21,306,12,1,Asia
Russia,Others,2020-03-22,367,16,1,Asia
Russia,Others,2020-03-23,438,17,1,Asia
Russia,Others,2020-03-24,495,22,1,Asia
Russia,Others,2020-03-25,658,29,3,Asia
Russia,Others,2020-03-26,840,38,3,Asia
Russia,Others,2020-03-27,1036,45,4,Asia
Russia,Others,2020-03-28,1264,49,4,Asia
Russia,Others,2020-03-29,1534,64,8,Asia
Russia,Others,2020-03-30,1836,66,9,Asia
Russia,Others,2020-03-31,2337,121,17,Asia
Russia,Others,2020-04-01,2777,190,24,Asia
Russia,Others,2020-04-02,3548,235,30,Asia
Russia,Others,2020-04-03,4149,281,34,Asia
Russia,Others,2020-04-04,4731,333,43,Asia
Russia,Others,2020-04-05,5389,355,45,Asia
Russia,Others,2020-04-06,6343,406,47,Asia
Russia,Others,2020-04-07,7497,494,58,Asia
Russia,Others,2020-04-08,8672,580,63,Asia
Russia,Others,2020-04-09,10131,698,76,Asia
Russia,Others,2020-04-10,11917,795,94,Asia
Rwanda,Others,2020-03-14,1,0,0,Africa
Rwanda,Others,2020-03-15,1,0,0,Africa
Rwanda,Others,2020-03-16,5,0,0,Africa
Rwanda,Others,2020-03-17,7,0,0,Africa
Rwanda,Others,2020-03-18,8,0,0,Africa
Rwanda,Others,2020-03-19,8,0,0,Africa
Rwanda,Others,2020-03-20,17,0,0,Africa
Rwanda,Others,2020-03-21,17,0,0,Africa
Rwanda,Others,2020-03-22,19,0,0,Africa
Rwanda,Others,2020-03-23,36,0,0,Africa
Rwanda,Others,2020-03-24,40,0,0,Africa
Rwanda,Others,2020-03-25,41,0,0,Africa
Rwanda,Others,2020-03-26,50,0,0,Africa
Rwanda,Others,2020-03-27,54,0,0,Africa
Rwanda,Others,2020-03-28,60,0,0,Africa
Rwanda,Others,2020-03-29,70,0,0,Africa
Rwanda,Others,2020-03-30,70,0,0,Africa
Rwanda,Others,2020-03-31,75,0,0,Africa
Rwanda,Others,2020-04-01,82,0,0,Africa
Rwanda,Others,2020-04-02,84,0,0,Africa
Rwanda,Others,2020-04-03,89,0,0,Africa
Rwanda,Others,2020-04-04,102,0,0,Africa
Rwanda,Others,2020-04-05,104,4,0,Africa
Rwanda,Others,2020-04-06,105,4,0,Africa
Rwanda,Others,2020-04-07,105,7,0,Africa
Rwanda,Others,2020-04-08,110,7,0,Africa
Rwanda,Others,2020-04-09,110,7,0,Africa
Rwanda,Others,2020-04-10,118,7,0,Africa
Saint Barthelemy,Others,2020-03-04,3,0,0,North America
Saint Barthelemy,Others,2020-03-05,3,0,0,North America
Saint Barthelemy,Others,2020-03-06,3,0,0,North America
Saint Barthelemy,Others,2020-03-07,3,0,0,North America
Saint Barthelemy,Others,2020-03-08,3,0,0,North America
Saint Barthelemy,Others,2020-03-09,1,0,0,North America
Saint Barthelemy,Others,2020-03-10,1,0,0,North America
Saint Kitts and Nevis,Others,2020-03-25,2,0,0,North America
Saint Kitts and Nevis,Others,2020-03-26,2,0,0,North America
Saint Kitts and Nevis,Others,2020-03-27,2,0,0,North America
Saint Kitts and Nevis,Others,2020-03-28,2,0,0,North America
Saint Kitts and Nevis,Others,2020-03-29,2,0,0,North America
Saint Kitts and Nevis,Others,2020-03-30,7,0,0,North America
Saint Kitts and Nevis,Others,2020-03-31,8,0,0,North America
Saint Kitts and Nevis,Others,2020-04-01,8,0,0,North America
Saint Kitts and Nevis,Others,2020-04-02,9,0,0,North America
Saint Kitts and Nevis,Others,2020-04-03,9,0,0,North America
Saint Kitts and Nevis,Others,2020-04-04,9,0,0,North America
Saint Kitts and Nevis,Others,2020-04-05,10,0,0,North America
Saint Kitts and Nevis,Others,2020-04-06,10,0,0,North America
Saint Kitts and Nevis,Others,2020-04-07,11,0,0,North America
Saint Kitts and Nevis,Others,2020-04-08,11,0,0,North America
Saint Kitts and Nevis,Others,2020-04-09,11,0,0,North America
Saint Kitts and Nevis,Others,2020-04-10,12,0,0,North America
Saint Lucia,Others,2020-03-14,1,0,0,North America
Saint Lucia,Others,2020-03-15,2,0,0,North America
Saint Lucia,Others,2020-03-16,2,0,0,North America
Saint Lucia,Others,2020-03-17,2,0,0,North America
Saint Lucia,Others,2020-03-18,2,0,0,North America
Saint Lucia,Others,2020-03-19,2,0,0,North America
Saint Lucia,Others,2020-03-20,2,0,0,North America
Saint Lucia,Others,2020-03-21,2,0,0,North America
Saint Lucia,Others,2020-03-22,2,0,0,North America
Saint Lucia,Others,2020-03-23,3,0,0,North America
Saint Lucia,Others,2020-03-24,3,0,0,North America
Saint Lucia,Others,2020-03-25,3,0,0,North America
Saint Lucia,Others,2020-03-26,3,0,0,North America
Saint Lucia,Others,2020-03-27,3,1,0,North America
Saint Lucia,Others,2020-03-28,3,1,0,North America
Saint Lucia,Others,2020-03-29,9,1,0,North America
Saint Lucia,Others,2020-03-30,9,1,0,North America
Saint Lucia,Others,2020-03-31,13,1,0,North America
Saint Lucia,Others,2020-04-01,13,1,0,North America
Saint Lucia,Others,2020-04-02,13,1,0,North America
Saint Lucia,Others,2020-04-03,13,1,0,North America
Saint Lucia,Others,2020-04-04,14,1,0,North America
Saint Lucia,Others,2020-04-05,14,1,0,North America
Saint Lucia,Others,2020-04-06,14,1,0,North America
Saint Lucia,Others,2020-04-07,14,1,0,North America
Saint Lucia,Others,2020-04-08,14,1,0,North America
Saint Lucia,Others,2020-04-09,14,1,0,North America
Saint Lucia,Others,2020-04-10,15,1,0,North America
Saint Martin,Others,2020-03-10,2,0,0,North America
Saint Vincent and the Grenadines,Others,2020-03-14,1,0,0,North America
Saint Vincent and the Grenadines,Others,2020-03-15,1,0,0,North America
Saint Vincent and the Grenadines,Others,2020-03-16,1,0,0,North America
Saint Vincent and the Grenadines,Others,2020-03-17,1,0,0,North America
Saint Vincent and the Grenadines,Others,2020-03-18,1,0,0,North America
Saint Vincent and the Grenadines,Others,2020-03-19,1,0,0,North America
Saint Vincent and the Grenadines,Others,2020-03-20,1,0,0,North America
Saint Vincent and the Grenadines,Others,2020-03-21,1,0,0,North America
Saint Vincent and the Grenadines,Others,2020-03-22,1,0,0,North America
Saint Vincent and the Grenadines,Others,2020-03-23,1,0,0,North America
Saint Vincent and the Grenadines,Others,2020-03-24,1,0,0,North America
Saint Vincent and the Grenadines,Others,2020-03-25,1,0,0,North America
Saint Vincent and the Grenadines,Others,2020-03-26,1,0,0,North America
Saint Vincent and the Grenadines,Others,2020-03-27,1,0,0,North America
Saint Vincent and the Grenadines,Others,2020-03-28,1,1,0,North America
